piece	div1_nom	div1_num	div2_nom	div2_num	pos	__NONE__	FLORE	PAN	CLIMÈNE	DAPHNÉ	TIRCIS	DORILAS	DEUX ZÉPHIRS	TROUPE DE BERGÈRES ET DE BERGERS	TOINETTE	ARGAN	ANGÉLIQUE	BÉLINE	LE NOTAIRE	CLÉANTE	MONSIEUR DIAFOIRUS	THOMAS DIAFOIRUS	LOUISON	BÉRALDE	MONSIEUR FLEURANT	UNE SERINGUE À LA MAIN	MONSIEUR PURGON	EN MÉDECIN
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	933	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	934	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	935	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	936	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	937	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	938	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	939	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	940	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	941	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	942	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	943	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	944	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE X	44	945	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	946	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	947	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	948	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	949	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	950	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	951	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	952	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	953	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	954	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	955	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	956	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	957	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	958	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	959	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	960	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	961	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	962	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	963	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	964	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	965	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	966	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	967	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	968	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	969	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	970	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XI	45	971	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	972	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	973	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	974	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	975	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	976	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	977	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	978	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	979	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	980	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	981	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	982	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	983	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	984	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	985	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	986	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	987	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	988	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	989	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	990	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	991	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XII	46	992	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIII	47	993	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIII	47	994	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIII	47	995	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIII	47	996	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIII	47	997	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIII	47	998	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIII	47	999	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIII	47	1000	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1001	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1002	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1003	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1004	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1005	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1006	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1007	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1008	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1009	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1010	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1011	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1012	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1013	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1014	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1015	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1016	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1017	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1018	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1019	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1020	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1021	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1022	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1023	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1024	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1025	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1026	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1027	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1028	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1029	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1030	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1031	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1032	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1033	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1034	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1035	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1036	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1037	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	ACTE III	7	SCÈNE XIV et dernière	48	1038	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	__none__	__none__	1039	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1040	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1041	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1043	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1044	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1045	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1046	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1048	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1050	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1051	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1052	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1053	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1054	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1055	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1056	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1057	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1058	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1059	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1060	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	49	1061	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	__none__	__none__	1062	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	50	1063	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	50	1064	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	__none__	__none__	1065	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	51	1066	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	51	1067	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	51	1068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	ENTRÉE DE BALLET	51	1069	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LE MALADE IMAGINAIRE, COMÉDIE.	TROISIÈME INTERMÈDE	8	__none__	__none__	1070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
